	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54
227	-0.02074	-107.41575	-0.35367	-0.00059	-0.0133	-0.00021	-0.11953	-0.46698	-0.65194	-0.0001	-0.00254	0.00016	-0.07515	41.28784	-0.53054	0.00044	0.01303	-0.00027	0.05673	-14.70899	0.57469	-0.00025	-0.00419	-1e-05	-0.02432	46.4408	-0.27428	0.00024	0.0084	-8e-05	0.02383	-2.46406	-0.30448	-2e-05	0.00343	8e-05	-0.04764	41.28667	-0.14725	0.00024	0.00797	0.00045	-0.00531	-69.19776	0.44728	-0.00039	-0.01964	-0.00012	0.02522	47.01672	0.22	0.00021	0.00382	0.00021
228	-0.20669	135.00586	-0.96119	0.0007	0.01199	-0.00026	0.03769	-42.64499	0.156	-0.00028	-0.00629	4e-05	0.0752	-142.4806	-0.38756	-0.00039	-0.00255	1e-05	-0.02157	-78.22118	-0.83892	-0.00068	-0.01062	-7e-05	-0.05593	88.72823	-0.65321	0.0007	0.0215	-0.00029	0.00605	-54.57749	-0.33555	-0.00021	-0.00264	7e-05	-0.04597	-43.294	-0.498	-0.00015	-0.01079	-0.00018	0.07686	16.31161	0.69128	7e-05	-0.0021	-0.00039	-0.00764	57.10488	0.45366	0.0002	-0.00298	0.00073
229	0.01303	-47.15184	-0.41519	-0.00016	-0.00054	-0.00042	-0.0933	-58.51552	-0.36354	-0.0001	-0.00613	-0.00035	0.05059	-45.2669	0.21262	-0.00014	-0.00022	-7e-05	0.03858	12.30305	0.12963	5e-05	-0.00177	0.00013	-0.14421	-14.74875	-0.73556	-0.00017	-0.00572	-0.00029	-0.20311	72.80436	-0.81623	0.00065	0.01911	0.00062	-0.00237	-5.62766	0.21279	-0.00017	-0.0053	-2e-05	0.04859	-9.63968	-0.20228	-0.00013	0.00012	9e-05	-0.12084	-70.10349	0.04139	-0.00054	-0.02387	0.0
230	0.00686	-45.80028	-0.40533	-0.00015	-0.00255	0.00011	-0.12048	-64.60333	-0.96153	-0.0004	-0.00989	0.00021	0.01901	-12.95975	-0.08363	-8e-05	-0.00234	-0.0001	0.00614	-21.88085	0.01709	-5e-05	-0.0019	-0.00015	-0.08234	36.72297	-0.36418	0.00034	0.00871	-0.0	0.0642	-22.4572	0.0822	7e-05	0.00498	0.00035	0.07508	66.43245	-0.06342	0.00042	0.01733	0.00037	-0.06919	101.22141	-0.25202	0.00058	0.01373	0.00019	-0.07968	-80.11282	-0.49671	-0.00051	-0.01527	-0.00017
231	0.00508	78.75145	-0.06446	0.00053	0.01266	0.00021	-0.01462	4.80213	-0.32508	0.00022	0.00182	5e-05	-0.03746	43.74713	-0.20992	0.00023	0.00784	3e-05	-0.00793	35.81387	0.12846	0.0003	0.00678	-1e-05	0.04386	8.71422	0.08606	-5e-05	0.00287	0.00021	-0.12746	24.87172	-0.6557	0.00018	0.00344	-6e-05	-0.03262	-19.15641	-0.2451	-6e-05	-0.00392	2e-05	-0.00917	-2.78481	0.10798	-0.00024	-0.00385	-7e-05	0.05817	-62.89097	-0.09794	-0.00014	-0.0012	-0.00019
232	-0.11256	79.11365	-0.92033	0.00029	0.01418	0.00033	-0.05903	-74.71994	-0.47892	-0.0003	-0.01219	-0.00013	0.04332	-134.0298	0.29522	-0.00063	-0.01835	0.00011	-0.05619	31.0204	-0.63797	0.00031	0.01222	6e-05	0.03088	-54.18501	-0.42651	-0.00028	0.00062	0.0	0.03139	2.89741	0.20072	0.00012	0.00418	-0.00012	0.02125	-40.24976	-0.28923	-0.0002	-0.00263	-0.00021	-0.00737	-20.11127	-0.033	-0.00018	-0.00392	0.00019	0.01777	37.5623	0.12593	0.00012	0.00827	-0.00027
233	0.02773	-48.81049	-0.00153	-0.00021	-0.00409	-0.00033	-0.08883	83.51051	-0.69408	0.00053	0.01395	6e-05	-0.01261	-46.20074	-0.17227	-0.00017	-0.00597	-3e-05	0.00262	83.27166	0.01756	0.00053	0.01197	9e-05	-0.02979	-9.01845	-0.20121	-0.00012	-0.00412	-0.0001	-0.03715	-41.55231	-0.18613	-0.00016	-0.00664	6e-05	0.03733	-50.9179	0.08537	-0.00039	-0.00798	0.0002	0.01871	4.96548	0.02313	-3e-05	0.00262	0.00034	-0.05551	3.57042	-0.1463	-1e-05	-0.00163	-0.0001
234	0.03474	28.60897	0.12207	0.00023	0.00767	-5e-05	-0.0663	2.78659	-0.46935	2e-05	0.00034	0.00013	-0.00437	41.28391	0.157	0.00028	0.00479	-0.0003	-0.10126	-38.79116	-0.67173	-0.00024	-0.01048	-0.00026	-0.08843	-32.79611	-0.5328	0.00024	0.00275	-0.00021	-0.0161	-33.72936	-0.11653	-0.00024	-0.00335	-5e-05	0.13472	-17.16879	0.55324	-4e-05	0.00067	0.00012	0.00107	56.57034	-0.215	0.00021	0.00644	0.00067	0.01247	-4.34411	-0.17009	9e-05	0.00543	-6e-05
235	-0.01427	96.7597	-0.30706	0.00061	0.01931	0.00017	-0.2065	156.46714	-1.22379	0.00105	0.02036	-0.00048	-0.03159	29.52486	0.91879	9e-05	0.001	0.00011	-0.05017	-35.00889	-0.88725	0.0002	0.00496	-0.0	0.0561	-134.33158	-0.84669	-0.00081	-0.01005	-0.00037	0.0813	-0.71422	0.18834	-0.0001	-0.0014	0.00029	-0.05335	-43.65216	-0.30135	-0.00034	-0.00706	0.00045	-0.31978	51.87455	-2.44611	0.00049	0.00305	-3e-05	-0.0618	-173.64057	-1.09257	-0.00091	-0.02595	-0.00031
236	0.03167	-24.10042	-0.10546	9e-05	0.00274	-7e-05	-0.02586	-60.54747	-0.37318	-0.00026	-0.00884	0.00014	-0.02866	18.49591	0.40258	5e-05	-0.00109	-0.0	0.03299	21.9114	0.37509	0.00013	-0.00281	-0.00015	-0.01506	33.10237	-0.26222	0.00036	0.01435	-8e-05	-0.13075	35.46381	-1.2659	0.00041	0.00823	-3e-05	-0.06383	-36.93541	-0.36448	-0.00025	-0.00362	-2e-05	-0.01453	-8.33458	0.01547	4e-05	-0.00039	-5e-05	-0.01953	46.42707	-0.28233	0.00015	0.005	-0.00019
237	-0.03185	76.39061	-0.9352	0.0006	0.01981	-0.00022	0.06019	79.88787	-0.10657	0.00047	0.01632	0.00026	-0.135	-28.80405	-0.93544	8e-05	-0.00481	-0.00021	-0.28518	-79.13163	-0.71993	-0.00092	-0.03612	-0.00013	0.05753	-135.59061	-0.20914	-0.00088	-0.01808	0.00013	-0.02748	-131.37335	0.08539	-0.00048	-0.01368	-8e-05	-0.04768	-18.52664	0.01653	7e-05	0.00761	3e-05	0.0932	-131.86763	-0.157	-0.00068	-0.01523	-0.0003	-0.09444	48.30018	0.58546	9e-05	0.00451	0.00019
238	-0.12237	-116.50837	-1.51996	-0.00025	-0.00931	0.00014	-0.00105	-113.9648	-0.07548	-0.00078	-0.01992	0.00036	0.08755	39.20703	0.07323	0.00027	0.01321	8e-05	-0.03191	10.07087	0.50838	-3e-05	-0.00755	-1e-05	-0.1419	-39.43446	-1.26566	-0.00048	-0.00446	0.00063	0.09491	-23.37664	0.98169	5e-05	-0.00202	0.00018	0.02931	7.19816	0.25429	0.0002	0.00547	0.00045	-0.12927	-32.53353	-0.72087	-8e-05	-0.00815	3e-05	-0.13042	-110.31407	-0.34286	-0.00029	-0.01642	-0.00026
239	-0.04005	10.30556	-0.42215	3e-05	0.00723	9e-05	0.02169	-76.70948	0.63346	-0.00053	-0.01422	-0.00014	-0.05248	56.05749	-0.63972	0.0007	0.01644	0.00012	0.04043	77.23152	0.38581	0.00035	0.00774	0.00058	-0.11898	54.58327	-1.40996	0.0004	0.01349	-0.00029	0.00576	-92.70832	-0.60475	-0.00011	0.00133	-0.00022	-0.07576	-35.74642	-0.22918	-0.00023	-0.0068	-0.00011	0.03835	119.44268	0.4327	0.00091	0.02352	-0.00032	-0.04593	-177.23824	-0.88482	-0.00063	-0.01798	-0.00027
240	-0.00938	26.76286	-0.11952	0.00015	0.00784	-0.00027	-0.04333	-28.68536	-0.81469	0.0002	0.00843	2e-05	0.02835	-59.33548	0.15177	0.00014	-0.00562	6e-05	0.00523	6.33018	-0.19559	5e-05	0.0077	0.00024	-0.0022	69.04113	0.10863	0.00035	0.00817	0.00014	0.02694	-45.44021	-0.51443	-0.00011	0.00466	-0.00014	0.02179	150.65093	0.26774	0.00104	0.02199	-5e-05	0.03603	-100.05271	0.31869	-0.0005	-0.01112	-4e-05	0.09046	4.49024	-0.04159	9e-05	0.0067	-0.0002
241	-0.14497	-12.3377	-1.80444	0.00024	0.00799	-0.00011	-0.08969	35.61925	0.09107	0.00025	0.00375	7e-05	-0.09609	-2.65836	0.08291	-0.00015	-0.0157	0.0001	-0.03331	-56.08117	-0.72085	-0.0003	-0.00578	-0.00025	-0.0403	36.36832	0.18074	0.00044	0.01142	0.00034	-0.0284	-106.20234	-0.87305	9e-05	-0.00277	-0.00041	-0.00166	-92.07076	-0.96318	0.0	0.00632	-0.00016	0.0438	-20.76	0.87189	-0.00049	-0.0164	-0.00047	0.02794	-46.43594	0.24933	0.0001	-0.00313	-4e-05
242	-0.16583	-124.05598	-0.52374	-0.00095	-0.03281	4e-05	0.0558	142.63628	-0.18306	0.0009	0.03005	0.00027	-0.21258	-66.49364	-1.06463	-0.00046	-0.02434	0.0002	0.22366	93.99791	1.29692	0.00057	0.02233	4e-05	-0.07024	-12.44822	-0.10025	-0.00026	-0.00396	0.00028	0.05776	-36.38223	0.30115	-9e-05	0.00411	0.00019	-0.18416	-117.89644	-0.798	-0.00044	-0.02005	-8e-05	0.15645	77.11389	0.21965	0.00075	0.02454	4e-05	-0.02517	-66.58074	-0.10394	-0.00038	-0.01501	-0.00017
243	-0.00173	-42.59454	-0.13992	-0.00024	-0.00652	-6e-05	-0.10236	-14.5765	-0.81729	-6e-05	0.00034	1e-05	-0.00053	-23.23363	0.09507	-0.0002	-0.00196	0.00016	0.02622	-12.78462	0.04037	-9e-05	-0.00492	-4e-05	-0.00866	19.83849	-0.44795	0.00017	0.00751	0.00023	0.02302	-2.74483	0.02704	6e-05	0.00183	0.00012	0.01299	18.95316	0.25553	0.00021	0.00519	1e-05	0.03553	-12.59852	0.13012	-0.00022	-0.00402	0.00026	-0.038	30.88287	-0.03832	4e-05	0.00032	-0.0
244	-0.05408	-88.1969	-0.65159	-0.00046	-0.01	-8e-05	0.02278	33.39095	-0.28204	0.00033	0.00792	-7e-05	0.01015	-4.42576	0.12448	0.00016	0.0034	4e-05	-0.04304	-77.19872	-0.15196	-0.00038	-0.01172	7e-05	0.03054	17.24158	-0.26109	0.00015	0.00419	-1e-05	-0.06353	-71.22492	-0.68974	-0.00033	-0.00549	-0.00015	-0.09184	69.62663	-0.46364	0.00054	0.00983	4e-05	-0.01103	9.27863	0.08459	0.00019	0.00793	0.00017	-0.02577	26.82222	-0.43695	0.00029	0.00387	-7e-05
245	0.02978	-49.07879	0.02195	-0.00019	-0.00263	9e-05	-0.03596	-46.79456	0.01659	-0.00023	-0.00713	-0.00023	0.02851	3.75939	0.19951	0.00023	0.00571	-0.0	0.02757	10.21451	0.05146	0.00026	0.00236	-0.00014	-0.02328	55.96366	0.18262	0.00027	0.00454	-0.00016	0.04696	50.02714	0.31745	0.00047	0.00861	-0.00031	-0.00327	13.40701	0.0521	0.0	0.0023	-0.00032	-0.04782	-50.26639	-0.28886	-0.00027	-0.00606	0.00017	0.01735	9.92297	0.15458	0.0001	0.00601	0.00023
246	0.02709	-30.08908	0.56472	-0.00022	-0.00821	-8e-05	0.06219	-11.86619	1.04001	-0.00024	-0.00623	0.0002	0.01754	15.98099	0.37735	-7e-05	-0.00071	-0.00025	0.03861	-117.53752	0.23248	-0.0008	-0.01215	6e-05	-0.03811	32.97439	0.67494	0.00051	0.00145	6e-05	-0.02455	-0.93254	-0.93961	0.00033	0.00376	2e-05	-0.01932	-78.81442	0.59171	-0.00077	-0.02112	0.00034	0.01695	-12.05253	-0.01645	8e-05	0.00343	-0.00022	0.0941	-156.60422	1.11397	-0.00092	-0.01253	-0.00011
247	-0.00038	34.99573	0.04779	0.0003	0.00878	0.00013	0.09286	-83.70192	0.09837	-0.00063	-0.00884	3e-05	0.00038	3.92219	-0.40005	3e-05	0.00637	6e-05	-0.00477	-13.76842	-0.47618	0.0	-0.00246	0.00018	-0.12705	-48.67007	-1.38799	-0.0005	-0.0072	1e-05	-0.08447	-39.48528	-0.65327	-0.00017	-0.0072	-9e-05	-0.10547	-20.64202	-0.73644	-5e-05	-0.00419	4e-05	-0.09558	-39.03537	-0.0876	-0.00021	-0.01154	-0.0	0.04507	49.9865	0.7563	0.0	0.00205	-8e-05
248	0.01558	-101.04879	-0.11388	-0.0003	-0.00892	-5e-05	-0.04413	-2.88869	-0.6131	3e-05	0.00386	-0.00037	-0.03853	40.71081	-0.32438	0.00018	0.00583	-1e-05	-0.01042	-43.7443	-0.40231	-4e-05	-0.00082	0.00018	0.01121	25.76102	0.04539	0.00033	0.01099	0.00017	-0.03095	43.3156	-0.18197	0.00038	0.00447	-0.00037	-0.02731	-73.12582	-0.24766	-0.00034	-0.00852	-1e-05	0.02326	44.1965	0.08328	0.00024	0.0074	6e-05	0.01873	-25.28415	0.1438	-0.00017	-0.00737	-7e-05
249	-0.05542	-87.91194	-0.77053	-0.00035	-0.01089	-0.00015	-0.12563	-6.76293	-0.83154	-3e-05	-0.00237	0.00023	-0.02068	-53.10774	-0.18817	-0.00016	-0.00615	0.00012	0.01662	29.7773	0.1512	0.00021	0.00631	-3e-05	0.00617	-8.97442	-0.00295	-1e-05	-0.00187	9e-05	-0.05112	31.59205	-0.4496	0.00019	0.00155	4e-05	0.06691	30.49501	0.35186	0.00041	0.00779	3e-05	0.05473	-13.12375	0.25866	-3e-05	0.0023	0.00027	0.0075	43.37548	-0.11747	0.00038	0.00996	-8e-05
250	0.0893	23.38607	0.03037	0.00021	0.01274	-0.00054	-0.09608	-18.6456	-0.63776	-6e-05	-0.00383	-0.00023	-0.01655	-45.9429	0.18749	-0.0002	-0.00778	-9e-05	0.02244	-67.73589	0.13868	-0.00028	-0.0056	-0.00012	0.02019	-131.4244	-0.41163	-0.00069	-0.01503	0.00043	0.05118	8.66368	-0.06086	6e-05	0.00307	-9e-05	-0.00863	68.78221	0.0186	0.00028	0.012	-0.00024	-0.09432	78.50481	-0.75448	0.00047	0.02112	0.00039	-0.06515	-104.67016	-0.48888	-0.00023	-0.00812	9e-05
251	0.06059	-43.05745	0.07853	-0.0002	-0.00566	-0.00018	-0.06218	54.38751	0.19213	3e-05	-0.00504	3e-05	-0.10825	45.60657	-0.5278	0.00012	0.00459	-4e-05	-0.04904	-9.51842	-0.28603	-0.00011	-0.00568	0.00025	0.05038	-52.64144	-0.34304	-0.00024	0.00286	0.00029	0.04785	-92.80934	-0.15037	-0.00047	-0.011	8e-05	0.04576	-13.63954	-0.28911	3e-05	0.00453	0.00011	-0.01215	-22.16396	-0.13249	-7e-05	-0.00061	-6e-05	0.04451	106.03995	-0.44418	0.00048	0.02134	0.00049
252	0.0007	-35.35705	0.04427	-0.00036	-0.0085	8e-05	-0.10316	47.98163	-1.19855	0.00052	0.01274	-0.00018	-0.099	-65.89833	-0.50827	-0.00032	-0.01018	-3e-05	-0.03138	-75.29809	-0.39489	-0.00031	-0.0103	9e-05	0.02042	-39.46847	0.127	-0.0003	-0.00738	0.00011	-0.04073	15.53659	-0.47463	0.00043	0.00958	-0.00019	-0.04642	41.04601	-0.41933	7e-05	0.00145	5e-05	-0.01478	88.29595	0.06091	0.00041	0.01267	0.00037	0.00211	-34.47604	0.36222	-0.00039	-0.0143	-0.00024
253	-0.043	5.06897	-0.15847	-0.00019	-0.00949	8e-05	-0.15044	-14.85609	-0.5507	-0.00017	-0.00712	0.00061	0.07695	-93.50063	0.00886	-0.00055	-0.00622	0.00028	0.01941	-83.06117	-0.27989	-0.00036	-0.01162	5e-05	-0.03012	-22.60766	-0.04129	-0.0002	-0.00829	-0.00014	-0.09069	-20.5831	-0.39251	8e-05	-0.00207	3e-05	-0.09602	82.69682	-0.54022	0.00038	0.01118	-0.00027	-0.01802	-81.73182	0.24823	-0.00055	-0.01355	0.00013	-0.00839	62.65495	0.25916	0.00025	0.0031	-0.00015
254	0.00641	113.33727	-0.04069	0.00086	0.02487	0.00035	-0.10912	56.36412	-0.59541	0.00062	0.01119	0.00028	0.08377	94.97627	0.42034	0.00064	0.02433	0.00037	-0.01805	34.88078	0.13589	0.00041	0.01089	-8e-05	0.01392	-93.08021	-0.19453	-0.00043	-0.01394	-0.00011	0.03246	-60.10746	-0.69949	-4e-05	0.00776	-0.00036	-0.00784	64.53724	0.53911	0.00032	0.00565	6e-05	0.05161	0.6209	0.23597	-0.0002	-0.00063	0.00031	-0.00242	65.88503	-0.05451	0.00057	0.01473	-0.00019
255	0.1433	-5.51485	0.47139	0.00016	0.00655	-0.00021	0.08922	-168.05824	-0.19293	-0.00094	-0.02104	-0.0001	0.13696	-137.30355	0.55793	-0.00055	-0.01676	-0.00011	0.10164	69.33832	0.38906	0.0008	0.02222	-0.00033	-0.02566	46.7008	0.59756	-4e-05	-0.00526	0.00011	-0.04942	-73.7573	-0.12658	-0.00047	-0.00864	0.0002	0.00623	72.72482	0.02176	9e-05	0.007	-0.00038	-0.07882	-44.22592	-0.36087	-0.0001	0.00083	-0.00025	-0.01233	-88.45201	-0.03647	-0.00079	-0.01727	4e-05
256	-0.07756	-102.88788	-0.46865	-0.00051	-0.01574	-0.00026	-0.12914	14.40486	-1.03366	0.00018	0.00323	-0.00017	-0.01076	8.19333	0.23894	-0.00015	-0.00398	0.00016	0.06504	-131.70069	0.13319	-0.00061	-0.01584	-5e-05	-0.03383	3.59335	-0.46519	7e-05	0.00439	0.00016	0.01998	-41.22808	-0.04519	-0.0	-0.0026	-6e-05	-0.0765	8.91243	-0.41225	-5e-05	-0.00141	0.00034	0.06129	10.07997	0.27153	5e-05	0.00263	0.00027	-0.0921	56.51612	-0.49588	0.00019	0.00713	2e-05
257	0.08112	45.49808	0.70955	0.00035	0.00677	-0.0004	-0.01829	-169.88128	-0.88556	-0.00099	-0.02003	-0.00039	-0.01447	-101.73803	0.19094	-0.00078	-0.01104	0.00022	0.03192	9.83379	0.27468	-2e-05	0.0042	-0.00042	-0.00898	-44.98124	-0.53036	-0.00024	-0.00263	0.00026	-0.04144	152.86362	-0.50528	0.00096	0.01887	0.00037	0.03999	25.47716	-0.03861	0.00047	0.01362	3e-05	0.01133	-102.88254	-0.37013	-0.0004	-0.01047	-0.00046	0.14443	-135.05924	0.4908	-0.00102	-0.019	6e-05
258	0.04339	-80.43115	-0.19605	-0.00046	-0.00655	8e-05	-0.20297	16.45059	-1.44472	-2e-05	0.00051	0.00018	-0.092	-32.79798	-0.61156	-0.00026	-0.00373	0.00033	0.01598	65.62233	0.63862	0.00042	0.01373	0.00026	-0.0959	34.73954	-0.46892	0.00039	0.01123	-0.00012	-0.10997	63.85266	-0.29118	0.00034	0.00734	-0.00022	-0.03287	-52.18919	-0.26414	-0.00034	-0.00586	0.00027	0.14592	-36.42853	0.68563	-1e-05	-0.00389	7e-05	0.0438	51.32361	0.31607	0.00032	0.01074	-3e-05
259	-0.09156	103.03408	-0.31529	0.00063	0.01683	-2e-05	0.02949	21.19084	-0.34873	8e-05	0.00618	5e-05	0.07795	51.08334	0.68241	8e-05	0.00292	0.00023	-0.11052	7.60549	0.08612	4e-05	-0.00147	-8e-05	-0.04476	-142.34234	-0.95205	-0.00078	-0.01791	-0.00024	0.00542	-54.60746	-0.32943	-0.00014	-0.00253	-0.00011	0.15069	-19.71019	0.56246	-1e-05	-0.00119	-0.00024	-0.03939	-46.46925	-0.84833	2e-05	0.00347	-0.00017	0.06629	-30.71082	0.10476	4e-05	0.00058	-9e-05
260	-0.04718	15.41668	-0.35179	-3e-05	0.00023	0.00016	-0.14403	-0.09789	-1.33595	0.00027	0.00823	0.00027	0.01776	-62.86032	-0.09317	-0.00042	-0.00821	0.00017	0.04914	75.42969	0.3603	0.00022	0.00813	-6e-05	-0.01775	-63.16945	-0.25082	-0.00028	-0.00402	0.00013	-0.08836	-30.77757	-0.91891	4e-05	0.00283	0.00018	0.02814	-86.24473	0.34657	-0.00042	-0.01094	-0.00025	0.02285	-29.57268	0.52701	-0.00042	-0.0145	-6e-05	-0.031	-9.95262	0.00696	-0.00018	-0.00453	0.00015
261	0.001	52.48681	-0.22796	0.00055	0.01963	-0.0003	-0.14676	3.84824	-0.94494	2e-05	0.00074	-5e-05	0.00435	50.05043	-0.06709	0.00034	0.00965	4e-05	0.01789	61.45208	-0.06198	0.00024	0.00682	0.00029	-0.03929	-127.86596	-0.71063	-0.00064	-0.01529	-0.00022	-0.04743	-16.82216	-0.14849	-0.00032	-0.007	-6e-05	0.00559	-36.12699	0.07729	-0.00015	-0.00924	-0.00015	-0.07214	28.0898	-0.72489	0.00048	0.01622	-5e-05	0.0276	47.01615	0.44642	0.00034	0.00727	0.00021
262	-0.04298	-30.19121	-0.37372	-0.00029	-0.00312	0.00019	-0.15845	-23.38894	-1.08864	-0.00018	-0.00423	0.00011	0.0031	-78.82122	0.21407	-0.00041	-0.00962	0.00013	-0.01886	-75.09913	-0.08906	-0.00041	-0.00824	4e-05	0.01372	70.77923	-0.1794	0.0004	0.00898	-8e-05	-0.03404	-34.84233	0.00962	-0.00055	-0.01109	-4e-05	0.05654	3.78306	0.27223	-5e-05	-0.0039	-5e-05	-0.10126	-66.83427	-0.63297	-0.00019	-0.00785	-5e-05	0.01459	-40.4167	-0.53287	-0.00014	-0.00171	-0.0001
263	-0.19155	-78.19832	-0.14429	-0.00018	-0.0208	-4e-05	-0.29769	34.6999	-0.45139	-0.00036	-0.01232	-0.00046	0.13606	6.56425	0.17185	0.00063	0.0227	-0.00053	0.00985	-85.6058	0.25704	-0.0002	0.00086	-0.00054	-0.39801	-63.2686	-0.81259	-0.0012	-0.03488	-0.00036	0.15497	-158.36446	-0.04048	-0.00052	-0.02634	9e-05	0.02617	159.91905	0.07344	0.0006	0.01806	0.00095	-0.5026	56.31142	-0.77729	-0.0001	-0.01986	-0.0005	0.01341	-59.56945	-0.42814	-0.00036	-0.02461	-4e-05
264	-0.00525	30.55157	-0.51614	0.00037	0.01322	-0.00013	-0.04415	-9.86398	-0.61911	-2e-05	-0.00036	-2e-05	0.01856	58.29138	0.08836	0.00029	0.01192	0.00015	-0.06656	-35.5088	-0.58357	-0.00021	-0.00125	-0.00011	-0.11208	-34.09704	-1.02954	-0.0003	-0.00749	-0.00018	-0.02929	2.43862	-0.22088	4e-05	0.00535	-6e-05	-0.02762	12.64117	0.14543	-1e-05	-0.00696	-0.00018	-0.01069	45.51275	0.21757	0.00028	0.00292	-0.00012	0.03588	28.169	0.16328	0.00037	0.00575	0.00014
265	0.10138	-35.34668	0.03056	0.0002	0.01112	4e-05	0.07295	-19.07851	0.51036	-8e-05	-0.00431	-0.00025	-0.06695	-22.58414	0.04124	8e-05	0.00657	0.00056	0.10478	147.46864	0.16664	0.00071	0.02855	0.00084	0.06292	-108.38056	-0.12129	-0.00068	-0.01449	0.00057	0.00322	69.93862	0.17988	0.00025	0.00681	0.00066	-0.02209	21.38949	0.20162	-1e-05	0.00024	0.00152	-0.03032	-19.89874	-0.19753	-0.00011	-0.00318	-0.00023	0.11626	-117.65902	0.7218	-0.00059	-0.0163	0.00055
266	0.09111	-13.24223	0.65953	3e-05	0.00107	-1e-05	0.042	-174.42243	0.33295	-0.00085	-0.02556	-0.00038	0.18024	50.19631	-0.1947	0.00056	0.02603	0.00017	-0.19477	-128.65346	-1.1358	-0.00076	-0.02806	-0.00031	-0.20496	-65.22045	-0.97738	-0.00033	-0.01583	-0.00039	-0.02062	50.66911	-0.12543	0.00026	0.01053	-3e-05	-0.04502	13.40658	-0.49903	-0.00052	-0.01794	-0.0001	-0.11744	48.08085	-0.24473	0.00015	0.00067	0.00018	-0.22492	-69.04748	-1.04859	-0.00021	-0.01234	0.00019
267	-0.0221	-34.00212	-0.75488	-0.00054	-0.00891	-0.00032	-0.26384	-209.67372	-0.62255	-0.00169	-0.06298	-0.00014	-0.08165	-28.68155	0.41786	-0.00026	-0.01315	0.00038	0.09385	338.70431	-0.69865	0.00167	0.07708	-8e-05	0.03415	66.35701	0.57064	0.00048	0.01569	-0.00045	-0.32372	-145.90385	-0.60285	-0.00108	-0.03824	-0.00029	-0.11532	-285.21723	-1.23395	-0.001	-0.03794	2e-05	-0.02594	59.27069	0.4072	7e-05	0.00748	-0.00046	0.15474	-250.38425	0.99573	-0.00159	-0.04	-0.00027
268	-0.00236	-69.10638	0.22347	-0.0004	-0.00939	0.00037	-0.08389	-30.41485	-0.24951	-0.00035	-0.01115	0.00013	-0.02195	146.72251	-0.51646	0.0007	0.02273	-0.00012	0.03138	-40.48871	-0.16655	-0.00024	-0.00471	-0.00036	-0.02401	-96.47714	0.06299	-0.00048	-0.01898	-0.00019	-0.0601	50.18147	-0.2327	0.00033	0.00667	-2e-05	0.13254	-127.12397	0.26755	-0.0007	-0.01269	0.00019	0.07246	-49.18092	0.18106	-0.00011	0.00167	0.00033	-0.05073	-78.82489	-0.34701	-0.00045	-0.01226	0.00024
269	0.0233	-154.14811	-0.60021	-0.00064	-0.01706	-0.00026	0.03902	-75.32836	-0.20513	-0.0007	-0.01297	-0.00024	0.08992	-47.90069	0.16273	-0.00028	-0.00487	0.00033	-0.18115	-115.18603	-0.76563	-0.00035	-0.01879	-1e-05	0.05579	41.81254	0.78144	6e-05	0.00236	-0.00015	-0.01514	-71.45514	-0.30656	-0.00076	-0.00981	1e-05	-0.03825	77.80291	-0.33647	0.0004	0.01386	-0.00032	0.00407	-1.61503	0.3228	7e-05	0.00173	0.00021	0.02586	-31.83198	0.11028	-0.00038	-0.0048	-2e-05
270	-0.09853	24.33704	0.22273	0.00065	0.00868	9e-05	-0.22402	-57.58191	-1.16319	-0.0001	-0.00142	0.0001	0.06013	-211.3269	-0.09712	-0.00119	-0.03081	-9e-05	0.06686	137.38844	1.27124	0.0003	0.00721	-0.00023	0.08489	-26.88883	0.58983	3e-05	0.00491	3e-05	-0.05198	-2.06487	-0.46784	0.00019	0.00151	-5e-05	-0.10675	-106.69276	-0.73069	0.00015	0.00625	-9e-05	-0.16197	33.18809	-0.77831	0.00029	0.00227	-1e-05	0.02691	64.71353	0.3451	0.00021	0.00901	-0.00016
271	-0.07397	-62.86748	-0.59657	-0.00061	-0.00912	-1e-05	-0.05515	166.76244	-0.13356	0.00083	0.02327	0.00064	0.05482	-114.25169	0.62762	-0.00063	-0.01925	0.00058	-0.06014	55.29696	-0.34941	0.00014	0.00554	0.00072	-0.0303	-9.54136	0.09413	-0.00016	-0.00163	-0.00013	-0.06061	12.29204	-1.08224	0.00026	0.013	0.0012	0.06301	62.40498	-0.02084	0.00046	0.01744	-0.00026	0.05266	28.75941	0.37554	4e-05	0.00011	1e-05	-0.00599	-36.84941	-0.33533	-0.00034	-0.00559	0.00038
