protein	class	lag	features
>10423	1	l4	0.04178,0.05669,-0.01776,-0.00382,0.00338
>10423	1	l5	-0.04426,0.07010,0.03375,-0.00529,0.02957
>10423	1	l6	-0.03210,-0.03484,-0.00109,0.00014,0.02298
>10423	1	l7	0.07032,0.09603,0.00964,0.00140,0.02985
>10423	1	l8	-0.00850,0.10566,-0.00438,0.00091,0.02136
>10424	1	l1	-0.00874,0.11802,-0.00390,-0.00123,0.02586
>10424	1	l2	-0.00962,0.13366,0.00589,-0.00026,0.03478
>10424	1	l3	0.01277,0.17850,0.00140,-0.00091,0.03101
>10424	1	l4	0.00287,0.12870,-0.00536,-0.00189,0.02957
>10424	1	l5	0.05615,0.20597,0.03451,0.00944,0.04489
>10424	1	l6	-0.01455,0.11268,-0.00316,-0.00090,0.02401
>10424	1	l7	-0.02704,0.09878,0.00938,0.00024,0.03772
>10424	1	l8	0.04262,0.23829,-0.00460,-0.00177,0.02597
>10425	1	l1	0.00760,-0.02656,0.00493,0.00620,-0.02665
>10425	1	l2	0.00955,-0.01356,-0.00509,-0.00173,-0.00523
>10425	1	l3	0.01628,-0.00604,0.00114,-0.00062,0.02136
>10425	1	l4	0.01429,0.02884,-0.01889,-0.00264,-0.02866
>10425	1	l5	0.01230,-0.00277,-0.01706,-0.00072,0.04243
>10425	1	l6	0.02522,-0.00043,-0.01536,-0.00595,-0.00811
>10425	1	l7	0.02041,-0.03205,0.01963,-0.00354,-0.01357
>10425	1	l8	0.00826,0.02219,0.01738,-0.00559,0.01639
>10426	1	l1	-0.01409,-0.00991,0.01264,0.00274,-0.00355
>10426	1	l2	-0.00825,-0.01395,-0.00147,0.00328,-0.01812
>10426	1	l3	0.01708,0.01833,0.02632,0.00055,-0.00012
>10426	1	l4	-0.00105,-0.00840,0.01800,-0.00637,-0.00595
>10426	1	l5	0.02805,-0.01053,-0.00042,0.00670,-0.00373
>10426	1	l6	-0.02853,0.00062,-0.00635,-0.00293,0.02324
>10426	1	l7	-0.02012,0.01319,-0.00463,0.00857,-0.00124
>10426	1	l8	0.05225,0.01007,0.00245,0.00566,-0.03155
>10427	1	l1	0.02564,0.11592,-0.00224,0.00546,-0.00029
>10427	1	l2	0.02510,0.04608,0.01289,0.00130,0.01237
>10427	1	l3	0.03102,0.01604,-0.00307,0.00175,0.00345
>10427	1	l4	0.02950,0.01352,-0.00145,0.00290,0.00526
>10427	1	l5	0.02354,0.06872,0.00398,0.00550,0.00247
>10427	1	l6	0.04151,0.14462,0.00191,0.00507,0.00894
>10427	1	l7	0.02432,0.14361,0.01297,-0.00038,-0.00103
>10427	1	l8	0.02135,0.08182,0.00036,-0.00863,0.00770
>10428	1	l1	-0.05513,-0.00388,0.00781,-0.00384,0.04594
>10428	1	l2	0.04845,-0.01783,-0.02728,-0.00963,0.03199
>10428	1	l3	-0.04731,0.01151,-0.02854,0.00860,0.01337
>10428	1	l4	0.04818,0.01470,0.02946,0.01870,-0.01073
>10428	1	l5	-0.03265,-0.01030,0.01110,-0.01304,-0.02039
>10428	1	l6	0.00610,-0.01582,0.02326,-0.00656,-0.05119
>10428	1	l7	0.00054,0.01970,0.00712,0.00515,-0.04959
>10428	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>10429	1	l1	0.01708,-0.00272,0.00045,-0.00085,-0.01585
>10429	1	l2	0.02716,-0.00584,0.00608,0.00816,0.00254
>10429	1	l3	0.00605,0.00273,-0.01030,-0.01288,0.01078
>10429	1	l4	0.01461,-0.00009,-0.00622,-0.00652,-0.00745
>10429	1	l5	-0.01301,0.00279,-0.00679,-0.02610,0.02249
>10429	1	l6	-0.01127,-0.00156,0.00352,0.01999,-0.02242
>10429	1	l7	-0.02751,-0.01607,0.00278,0.00581,-0.00564
>10429	1	l8	-0.03013,0.00775,0.00594,0.05324,0.03476
>10430	1	l1	0.01903,-0.00334,0.01171,-0.02509,0.00237
>10430	1	l2	0.04269,-0.02295,0.01084,0.01419,-0.00090
>10430	1	l3	0.02880,0.02340,0.03368,-0.01741,0.00537
>10430	1	l4	0.03897,0.00634,-0.00385,0.00789,-0.02662
>10430	1	l5	0.01600,-0.03146,0.01354,-0.00577,-0.03087
>10430	1	l6	0.02202,0.00643,0.00865,0.00071,0.00655
>10430	1	l7	0.01493,0.01836,-0.03887,0.03435,-0.06170
>10430	1	l8	0.05242,-0.01630,-0.00570,-0.04838,0.05990
>10431	1	l1	0.01617,0.00431,-0.02653,0.00214,-0.01469
>10431	1	l2	0.00944,-0.00019,0.03851,-0.00130,0.01288
>10431	1	l3	0.00928,0.00402,0.01157,0.00027,0.00261
>10431	1	l4	0.01374,-0.00153,0.02820,0.00125,-0.00323
>10431	1	l5	0.01289,0.00348,0.04514,0.00271,0.00889
>10431	1	l6	0.01873,0.00423,-0.00120,0.00719,-0.02691
>10431	1	l7	-0.03405,-0.01618,0.06387,-0.01463,0.03564
>10431	1	l8	-0.06055,-0.03808,0.05890,-0.03077,-0.09060
>10432	1	l1	0.00642,-0.00122,0.07434,0.00272,0.01207
>10432	1	l2	0.00322,-0.00989,0.04591,0.01085,-0.00643
>10432	1	l3	0.01983,0.03277,0.03941,-0.01588,-0.01806
>10432	1	l4	-0.00024,-0.02093,0.05391,0.00052,-0.01891
>10432	1	l5	0.00850,-0.01126,0.09033,-0.00067,0.01303
>10432	1	l6	0.02084,0.03167,0.09523,0.02171,0.02769
>10432	1	l7	-0.00121,-0.01831,0.09782,0.01120,0.03083
>10432	1	l8	0.00617,-0.00271,0.06807,0.01435,0.00565
>10433	1	l1	0.01004,0.01232,0.00116,0.00277,-0.07256
>10433	1	l2	0.01296,0.00554,-0.00979,-0.00225,0.06688
>10433	1	l3	0.01198,0.00305,0.00149,-0.00422,-0.07014
>10433	1	l4	0.01509,-0.02204,-0.04044,-0.00837,0.07322
>10433	1	l5	0.01782,-0.02477,0.00247,-0.02521,-0.06288
>10433	1	l6	0.06696,0.01596,0.00441,0.03533,0.04727
>10433	1	l7	0.00000,0.00000,0.00000,0.00000,0.00000
>10433	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>10434	1	l1	0.01801,0.00026,0.03216,-0.00404,-0.01437
>10434	1	l2	0.00150,0.00188,0.02594,0.00621,-0.00877
>10434	1	l3	-0.01170,0.00348,0.04007,0.00066,0.01098
>10434	1	l4	-0.01354,0.01890,0.03501,0.00010,0.00328
>10434	1	l5	-0.01934,0.02458,0.00133,0.00022,-0.01945
>10434	1	l6	-0.01235,-0.01238,0.03518,0.00346,0.01964
>10434	1	l7	0.00263,0.02785,0.04071,0.00349,-0.00312
>10434	1	l8	0.02273,0.01117,0.00174,0.00652,0.01559
>10435	1	l1	0.02984,-0.01394,0.02083,-0.00245,-0.00305
>10435	1	l2	0.03091,0.00532,0.00405,-0.01007,0.01174
>10435	1	l3	0.02358,-0.01335,-0.01325,0.01220,0.00321
>10435	1	l4	0.01893,0.05952,0.09596,-0.01949,-0.03877
>10435	1	l5	0.00177,-0.03752,0.14962,-0.00612,0.05484
>10435	1	l6	0.00000,0.00000,0.00000,0.00000,0.00000
>10435	1	l7	0.00000,0.00000,0.00000,0.00000,0.00000
>10435	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>10436	1	l1	0.02543,0.01196,0.00076,0.01454,-0.00165
>10436	1	l2	0.02858,0.04634,0.00051,0.02233,0.00362
>10436	1	l3	0.03279,0.02025,-0.01250,0.00940,0.01199
>10436	1	l4	0.02271,0.01227,0.00208,0.01140,0.00031
>10436	1	l5	0.02103,-0.01367,0.00448,0.03268,0.02526
>10436	1	l6	0.01928,-0.03532,0.00027,-0.00471,-0.00530
>10436	1	l7	0.02905,-0.05020,-0.00955,0.01645,-0.01046
>10436	1	l8	0.02783,-0.03350,0.00793,0.01524,0.03172
>10438	1	l1	-0.00493,0.00352,0.03587,0.01330,0.01360
>10438	1	l2	-0.02688,-0.01169,0.01980,-0.00706,-0.00199
>10438	1	l3	0.01182,0.00835,0.02673,0.00528,-0.00546
>10438	1	l4	0.00578,0.01443,0.03493,0.01432,0.01135
>10438	1	l5	-0.01803,0.01336,0.03336,-0.00348,0.01786
>10438	1	l6	0.00474,-0.00073,0.03730,-0.01047,-0.01128
>10438	1	l7	0.01914,-0.00721,0.02434,-0.00117,-0.02003
>10438	1	l8	-0.01958,0.00530,0.01229,-0.00950,0.00049
>10439	1	l1	0.01660,0.01561,0.01226,-0.01195,0.01387
>10439	1	l2	-0.01478,0.00951,0.01435,0.00578,0.00441
>10439	1	l3	-0.03458,-0.00483,0.00807,-0.00390,-0.01467
>10439	1	l4	-0.02793,-0.00721,0.02122,-0.00709,-0.00355
>10439	1	l5	0.01292,-0.01082,0.01061,0.00597,-0.00534
>10439	1	l6	0.04042,-0.00605,0.02591,-0.01287,0.01027
>10439	1	l7	0.03432,-0.00166,0.02390,-0.00207,0.01220
>10439	1	l8	-0.00962,0.01713,0.02891,0.01839,0.01262
>10440	1	l1	-0.00635,-0.00196,-0.02261,0.00380,0.00456
>10440	1	l2	0.00331,0.02247,-0.01057,0.00393,0.00957
>10440	1	l3	0.01163,0.03075,0.00270,0.00453,-0.01643
>10440	1	l4	-0.00164,0.02846,0.01430,0.00947,0.00120
>10440	1	l5	0.00617,0.02322,-0.02396,0.01093,0.01141
>10440	1	l6	0.01152,0.02238,-0.01956,0.00763,-0.00390
>10440	1	l7	-0.00682,0.02775,0.03555,0.00860,0.01858
>10440	1	l8	0.02986,0.01306,0.00575,-0.00560,-0.02112
>10441	1	l1	0.00347,0.01020,0.01217,-0.00745,0.00568
>10441	1	l2	-0.02211,0.01723,0.00476,-0.00994,-0.02064
>10441	1	l3	-0.00492,0.02538,0.00523,-0.01660,-0.01421
>10441	1	l4	0.00817,0.00655,0.01253,-0.01952,0.00397
>10441	1	l5	0.00570,0.03770,0.02128,0.03390,0.01602
>10441	1	l6	-0.05169,0.03620,-0.00878,-0.00903,-0.00971
>10441	1	l7	-0.00131,0.01574,0.00178,-0.00140,0.00800
>10441	1	l8	0.04752,0.31584,0.00058,0.00032,0.01124
>10442	1	l1	-0.00023,0.01366,0.01875,0.00988,-0.02105
>10442	1	l2	-0.01128,0.00151,0.04785,0.01722,-0.01844
>10442	1	l3	-0.01956,-0.00107,0.07848,0.01606,0.00405
>10442	1	l4	-0.01520,0.00275,-0.00060,0.00621,0.01744
>10442	1	l5	-0.01103,-0.03299,0.05514,0.00553,0.00740
>10442	1	l6	0.04494,-0.05841,0.02188,0.02008,-0.08518
>10442	1	l7	0.05242,-0.01630,-0.00570,-0.04838,0.05990
>10442	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>10443	1	l1	0.02609,-0.04407,0.00171,-0.01259,-0.01175
>10443	1	l2	0.02040,0.04037,0.00358,-0.04218,-0.02404
>10443	1	l3	0.00536,0.02433,-0.00234,0.03399,0.01154
>10443	1	l4	-0.00480,-0.04123,-0.00523,0.04090,0.00059
>10443	1	l5	-0.01534,0.06918,0.00834,-0.06743,-0.06090
>10443	1	l6	-0.01756,-0.04489,-0.00010,-0.01271,0.00898
>10443	1	l7	0.01742,0.03028,0.00490,0.31922,0.13988
>10443	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>10444	1	l1	0.01750,-0.10186,0.01102,0.00594,-0.01778
>10444	1	l2	0.01434,0.08264,-0.00177,-0.02999,-0.01231
>10444	1	l3	0.02281,-0.11072,0.01346,0.00462,-0.05754
>10444	1	l4	0.02203,0.10647,0.00590,0.03209,0.05173
>10444	1	l5	0.01163,-0.05307,-0.00160,0.03406,0.09974
>10444	1	l6	0.00000,0.00000,0.00000,0.00000,0.00000
>10444	1	l7	0.00000,0.00000,0.00000,0.00000,0.00000
>10444	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>10445	1	l1	-0.01149,0.01455,0.02144,0.01736,-0.00813
>10445	1	l2	-0.02516,-0.00534,-0.03478,0.00547,0.04615
>10445	1	l3	0.02456,-0.01750,-0.03090,0.01392,0.00567
>10445	1	l4	-0.00249,-0.02295,-0.03597,0.00045,0.00238
>10445	1	l5	-0.01962,-0.01598,0.02700,0.00521,-0.01932
>10445	1	l6	0.01770,0.00705,0.04764,0.02988,0.01507
>10445	1	l7	0.01075,0.02143,-0.03021,0.02981,-0.07141
>10445	1	l8	-0.01705,0.00613,-0.03800,0.02967,0.05970
>10446	1	l1	0.02770,-0.05941,-0.01373,0.01536,0.03691
>10446	1	l2	0.02693,0.02924,-0.03590,-0.00550,0.01755
>10446	1	l3	0.02555,0.00556,-0.02129,-0.00346,0.01481
>10446	1	l4	0.02355,-0.04588,-0.01721,0.01506,0.02865
>10446	1	l5	0.03446,0.07223,0.09727,0.03853,0.03950
>10446	1	l6	0.02845,-0.06387,-0.00034,0.01718,0.03123
>10446	1	l7	0.02756,0.03804,-0.02172,-0.00280,0.01632
>10446	1	l8	0.02509,-0.00518,-0.03818,-0.00673,0.00475
>10447	1	l1	0.00848,0.01133,0.04938,0.00949,0.01728
>10447	1	l2	0.00836,-0.00471,0.05843,-0.01087,0.02088
>10447	1	l3	-0.00031,0.00811,0.05169,-0.01474,0.00357
>10447	1	l4	0.01738,0.02787,0.02551,-0.00792,0.00180
>10447	1	l5	-0.00275,0.00878,0.01556,-0.01455,0.00212
>10447	1	l6	-0.01226,-0.01189,0.00438,0.00493,0.00093
>10447	1	l7	0.00008,0.00403,0.00198,0.03470,-0.00574
>10447	1	l8	0.00062,0.00880,-0.01818,0.01775,0.01459
>10448	1	l1	0.02253,0.05552,-0.03761,-0.00058,0.02486
>10448	1	l2	0.02637,0.10606,-0.04250,-0.00106,0.01773
>10448	1	l3	0.02138,0.01790,0.05926,0.01538,0.05159
>10448	1	l4	0.02378,0.09180,-0.02572,-0.00164,0.01491
>10448	1	l5	0.02323,0.03235,-0.03217,-0.00207,0.01032
>10448	1	l6	0.02953,0.14118,0.09316,0.01597,0.06045
>10448	1	l7	0.02221,0.06634,-0.04015,0.00011,0.03165
>10448	1	l8	0.02810,0.11557,-0.05368,-0.00067,0.01961
>10449	1	l1	-0.01113,0.00117,-0.00260,-0.00521,-0.01271
>10449	1	l2	-0.00183,0.01092,-0.00054,-0.00281,-0.00153
>10449	1	l3	0.00053,0.01653,-0.00344,0.00830,0.00593
>10449	1	l4	0.01105,-0.01662,0.00130,0.00190,-0.01365
>10449	1	l5	-0.00992,-0.01401,0.01060,-0.00861,0.00265
>10449	1	l6	-0.01595,-0.01077,0.00132,-0.01013,0.00095
>10449	1	l7	0.00342,-0.01281,-0.00500,0.00612,0.00560
>10449	1	l8	0.00595,-0.01080,0.01580,-0.00366,-0.00205
>10450	1	l1	0.00201,0.00357,-0.01036,0.01386,0.01051
>10450	1	l2	0.01194,-0.00607,0.00274,0.00128,-0.02080
>10450	1	l3	0.00786,0.01626,-0.00187,-0.02088,0.00062
>10450	1	l4	0.01421,-0.00063,-0.00294,-0.01253,0.00408
>10450	1	l5	-0.00044,0.01871,0.00589,-0.00453,-0.01063
>10450	1	l6	0.00828,0.02885,-0.02004,-0.00118,-0.01389
>10450	1	l7	-0.00055,-0.03961,-0.00719,0.00395,-0.00579
>10450	1	l8	0.01430,0.00972,0.01762,0.01078,0.01174
>10451	1	l1	0.03340,-0.03069,0.00528,-0.01494,0.01810
>10451	1	l2	0.01723,0.01755,-0.01671,0.01005,0.00617
>10451	1	l3	0.00796,0.00079,-0.00655,0.00350,-0.02531
>10451	1	l4	0.00097,-0.00624,-0.00320,-0.01378,-0.04081
>10451	1	l5	0.00927,-0.01585,0.00836,0.01953,-0.03122
>10451	1	l6	0.01341,0.00998,0.02090,-0.02465,0.00113
>10451	1	l7	0.02014,-0.01909,-0.00593,-0.01265,0.01096
>10451	1	l8	0.02940,-0.00839,-0.02172,-0.00298,0.02539
>10454	1	l1	0.00239,0.01112,0.02570,0.00922,0.01509
>10454	1	l2	0.01775,-0.01615,0.01385,-0.00072,-0.00793
>10454	1	l3	-0.00817,0.00232,0.03444,0.00229,-0.00545
>10454	1	l4	0.03225,0.03600,0.04337,0.02570,0.00569
>10454	1	l5	-0.00211,0.01378,0.01450,0.00821,-0.00190
>10454	1	l6	0.01910,-0.01750,0.02193,-0.00323,-0.00259
>10454	1	l7	-0.00469,-0.00053,0.04980,-0.00337,0.01117
>10454	1	l8	0.05945,0.04419,0.06178,0.02541,0.06901
>10455	1	l1	-0.00752,0.01667,-0.00537,0.00825,0.00729
>10455	1	l2	-0.02390,0.00739,-0.00252,-0.00357,-0.00051
>10455	1	l3	0.01827,0.00080,0.00509,-0.00431,0.00610
>10455	1	l4	0.01160,0.00486,-0.00594,-0.00074,-0.01227
>10455	1	l5	-0.01930,0.01095,0.00008,-0.00837,0.00069
>10455	1	l6	-0.00951,0.01182,0.00365,-0.01724,0.00385
>10455	1	l7	0.01422,0.01226,0.00726,-0.00851,-0.02620
>10455	1	l8	0.00625,0.03143,-0.00143,-0.00453,-0.00951
>10456	1	l1	-0.00450,-0.00142,0.00607,-0.01219,0.01683
>10456	1	l2	-0.01844,-0.00987,0.03318,0.00901,0.01343
>10456	1	l3	0.00013,-0.00821,0.00884,0.03006,-0.00459
>10456	1	l4	-0.00265,-0.00936,0.00611,-0.01669,-0.01842
>10456	1	l5	0.00045,0.00982,0.01506,0.00068,-0.01643
>10456	1	l6	-0.00792,-0.01138,0.00460,0.02002,-0.00436
>10456	1	l7	0.02929,0.03206,0.03320,-0.03129,-0.00889
>10456	1	l8	0.01382,0.02460,0.02125,0.01416,0.00908
>10457	1	l1	0.00901,0.02769,0.00702,-0.00490,-0.00606
>10457	1	l2	0.01832,0.03265,0.01799,0.01130,0.00277
>10457	1	l3	0.01385,0.01663,0.01557,0.00262,-0.01956
>10457	1	l4	0.02440,0.03765,0.00627,0.00651,-0.01649
>10457	1	l5	0.01085,0.01852,0.02500,0.01050,-0.00716
>10457	1	l6	0.02798,0.03656,0.02163,-0.00303,0.00343
>10457	1	l7	0.01144,0.02720,0.02132,0.00610,0.02649
>10457	1	l8	0.01810,0.04451,0.02392,-0.01800,0.01454
>10458	1	l1	0.03437,0.01133,-0.00434,-0.01419,-0.01543
>10458	1	l2	0.01985,-0.10526,0.00204,-0.00671,-0.00517
>10458	1	l3	0.02447,-0.00658,-0.01828,-0.00692,-0.03057
>10458	1	l4	0.04216,0.11684,0.05946,0.02976,0.05021
>10458	1	l5	0.03987,0.02128,0.00341,-0.01823,-0.00702
>10458	1	l6	0.01985,-0.10526,0.00204,-0.00671,-0.00517
>10458	1	l7	0.00137,-0.04837,-0.05082,0.01006,-0.06588
>10458	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>10459	1	l1	0.00762,-0.01057,0.02914,-0.01274,0.01192
>10459	1	l2	-0.01041,-0.00076,0.00608,0.01440,-0.00618
>10459	1	l3	-0.00137,0.01204,-0.01546,-0.00190,-0.03011
>10459	1	l4	0.01189,-0.01018,-0.00266,0.00350,-0.02190
>10459	1	l5	0.00595,-0.01252,-0.01607,0.00009,0.00022
>10459	1	l6	0.00971,0.01767,-0.00211,-0.00894,-0.00249
>10459	1	l7	0.00950,-0.02957,0.01666,-0.00298,0.00106
>10459	1	l8	-0.00074,-0.00643,0.03120,-0.02187,-0.01264
>10460	1	l1	-0.00635,-0.00037,0.00514,-0.00971,-0.00223
>10460	1	l2	-0.00221,0.01202,0.00821,-0.01028,0.01278
>10460	1	l3	-0.00754,0.00824,-0.02637,-0.01031,-0.00671
>10460	1	l4	0.01719,0.02262,-0.01770,-0.00961,0.00853
>10460	1	l5	-0.00280,0.00206,-0.00870,0.02438,0.01396
>10460	1	l6	-0.01002,0.00180,0.00726,-0.00313,-0.01056
>10460	1	l7	-0.01041,0.01926,0.02301,0.00146,0.00591
>10460	1	l8	0.01087,0.01432,0.00065,0.00204,-0.01680
>10461	1	l1	0.00072,-0.05879,-0.01586,0.01785,0.01462
>10461	1	l2	-0.01708,0.03795,-0.01670,0.01935,-0.02590
>10461	1	l3	0.00658,-0.05817,0.02773,0.01704,-0.05069
>10461	1	l4	0.02063,0.04176,-0.02977,0.00690,-0.01596
>10461	1	l5	-0.00142,-0.00210,-0.02068,0.02924,0.04292
>10461	1	l6	-0.05265,-0.00866,0.08834,-0.02051,-0.00140
>10461	1	l7	-0.04272,0.00325,-0.00595,-0.02160,-0.01420
>10461	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>10462	1	l1	0.00791,-0.00559,-0.01038,0.01411,0.00575
>10462	1	l2	0.01188,-0.00325,0.01478,0.02286,-0.01185
>10462	1	l3	-0.01719,-0.01761,-0.01908,0.02048,0.02359
>10462	1	l4	-0.01493,0.00239,0.00230,0.02532,0.02769
>10462	1	l5	-0.02067,-0.00286,-0.00938,0.01481,-0.01670
>10462	1	l6	-0.00984,0.01938,-0.00321,0.01742,-0.01540
>10462	1	l7	-0.00372,0.01784,0.00495,0.02456,0.03021
>10462	1	l8	0.01986,-0.03811,-0.01158,0.01684,-0.01220
>10463	1	l1	-0.01270,0.00752,-0.01208,0.02365,0.02562
>10463	1	l2	0.00329,0.01979,-0.00326,0.02788,0.00687
>10463	1	l3	0.00126,-0.00764,-0.00868,0.02846,0.01392
>10463	1	l4	-0.01657,0.01711,0.00067,0.03398,0.01028
>10463	1	l5	0.02180,-0.02271,0.04326,0.02619,0.00673
>10463	1	l6	-0.01574,-0.00394,-0.00251,0.03229,-0.00973
>10463	1	l7	0.00384,-0.02749,-0.00460,0.02110,-0.00526
>10463	1	l8	-0.00012,-0.00339,-0.00914,0.02705,-0.00313
>10464	1	l1	0.02110,0.02088,0.01457,-0.01577,-0.00213
>10464	1	l2	0.03215,-0.04101,0.01330,0.01960,0.03802
>10464	1	l3	0.02393,-0.04968,0.00919,-0.01508,-0.00296
>10464	1	l4	0.02777,-0.02029,0.00792,0.01114,0.01823
>10464	1	l5	0.01924,0.03274,0.00363,-0.00511,-0.00490
>10464	1	l6	0.02211,0.02077,-0.00463,-0.00410,-0.02633
>10464	1	l7	0.02027,-0.01737,-0.00015,0.00585,-0.00456
>10464	1	l8	0.00561,0.02641,-0.00884,-0.01413,-0.03724
>10465	1	l1	0.00772,0.02331,0.02207,-0.01920,0.00978
>10465	1	l2	0.00707,0.02131,0.02610,0.00868,0.02111
>10465	1	l3	0.02406,0.02887,0.01974,-0.00531,0.02884
>10465	1	l4	-0.01880,0.02528,0.00613,-0.00985,0.01148
>10465	1	l5	0.00612,0.02400,0.01104,0.02048,0.02252
>10465	1	l6	0.01183,0.01785,0.00703,-0.00418,0.01297
>10465	1	l7	-0.00531,0.03365,-0.00413,-0.01169,0.01577
>10465	1	l8	-0.00125,0.02752,0.01819,0.01042,-0.00142
>10466	1	l1	-0.00364,0.00511,-0.03874,-0.04887,0.00335
>10466	1	l2	-0.02920,0.01550,-0.02054,0.04964,0.00553
>10466	1	l3	-0.05087,-0.00090,0.03876,-0.03231,0.02411
>10466	1	l4	0.06696,0.01596,0.00441,0.03533,0.04727
>10466	1	l5	0.00000,0.00000,0.00000,0.00000,0.00000
>10466	1	l6	0.00000,0.00000,0.00000,0.00000,0.00000
>10466	1	l7	0.00000,0.00000,0.00000,0.00000,0.00000
>10466	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>10467	1	l1	0.02340,-0.03964,0.00749,-0.02240,0.05271
>10467	1	l2	0.03376,0.03527,-0.05982,0.01640,0.02761
>10467	1	l3	0.01410,-0.03013,-0.00278,-0.00815,-0.00739
>10467	1	l4	0.04515,0.01049,0.00042,0.00788,-0.01747
>10467	1	l5	0.00000,0.00000,0.00000,0.00000,0.00000
>10467	1	l6	0.00000,0.00000,0.00000,0.00000,0.00000
>10467	1	l7	0.00000,0.00000,0.00000,0.00000,0.00000
>10467	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>10468	1	l1	0.00938,-0.00979,-0.01304,0.00018,0.00751
>10468	1	l2	0.00589,-0.04613,0.02420,-0.00466,-0.01554
>10468	1	l3	0.01184,-0.02847,-0.00943,-0.00136,-0.01835
>10468	1	l4	0.01443,0.02625,0.03274,0.00097,-0.00021
>10468	1	l5	0.02551,0.06792,0.01052,0.00009,0.02994
>10468	1	l6	0.00981,-0.02723,0.02715,-0.00286,0.01820
>10468	1	l7	0.00408,-0.04865,0.03160,-0.00425,0.00264
>10468	1	l8	0.00480,-0.00941,-0.01292,0.01173,-0.04522
>10469	1	l1	0.00694,0.00178,-0.01785,0.01088,0.01890
>10469	1	l2	0.00196,0.03261,0.00074,0.01044,-0.00775
>10469	1	l3	-0.00861,-0.00837,-0.01705,0.01226,-0.00593
>10469	1	l4	-0.00815,0.02685,-0.00016,0.00263,-0.00157
>10469	1	l5	0.00597,0.00079,-0.00307,0.01413,-0.00012
>10469	1	l6	-0.02322,0.02551,0.00814,0.00097,-0.02975
>10469	1	l7	-0.00389,0.00304,0.02310,0.00400,-0.02552
>10469	1	l8	-0.01864,-0.01354,0.01716,0.00738,0.00899
>10471	1	l1	-0.00943,-0.05962,-0.01076,0.00916,-0.03477
>10471	1	l2	-0.00970,0.05047,-0.00553,0.02254,-0.02828
>10471	1	l3	0.00475,-0.02533,0.06213,0.02237,0.06851
>10471	1	l4	0.00054,0.01970,0.00712,0.00515,-0.04959
>10471	1	l5	0.00000,0.00000,0.00000,0.00000,0.00000
>10471	1	l6	0.00000,0.00000,0.00000,0.00000,0.00000
>10471	1	l7	0.00000,0.00000,0.00000,0.00000,0.00000
>10471	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>10472	1	l1	0.00628,-0.06600,-0.00025,0.01216,-0.04950
>10472	1	l2	-0.00633,0.04487,-0.00360,0.01548,0.01291
>10472	1	l3	0.00462,0.06015,0.01808,0.02883,-0.00639
>10472	1	l4	0.00723,-0.09523,-0.02647,0.01369,-0.01191
>10472	1	l5	0.02290,0.12212,0.00436,0.02066,0.06413
>10472	1	l6	0.01548,-0.07581,-0.00364,0.03277,-0.10283
>10472	1	l7	0.00138,0.03832,-0.19332,0.00839,0.06950
>10472	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>10473	1	l1	0.01502,-0.03409,-0.00045,0.00765,-0.02610
>10473	1	l2	0.00594,0.01393,-0.00205,0.00435,0.01310
>10473	1	l3	0.01548,0.08443,-0.01298,0.01185,-0.00100
>10473	1	l4	0.01588,-0.05410,-0.02228,0.00950,-0.01801
>10473	1	l5	0.00547,0.07390,0.00518,0.00444,0.03178
>10473	1	l6	-0.00038,0.03658,0.00083,0.00187,-0.04238
>10473	1	l7	0.02565,-0.04855,-0.01742,0.00462,0.02119
>10473	1	l8	0.01843,0.05706,0.00710,-0.01982,-0.00614
>10474	1	l1	0.00961,0.01679,0.01342,-0.00351,0.00334
>10474	1	l2	0.00440,-0.03707,-0.02371,-0.00127,0.01214
>10474	1	l3	0.00551,0.07275,0.04049,0.01586,-0.01149
>10474	1	l4	-0.00856,0.03164,0.03653,-0.00413,0.01323
>10474	1	l5	-0.00037,-0.01669,-0.03884,0.00753,0.03033
>10474	1	l6	0.00265,0.07197,-0.03926,-0.00037,0.00903
>10474	1	l7	0.00536,0.00809,0.03202,-0.00312,0.01362
>10474	1	l8	0.00322,-0.07246,0.00524,0.01657,-0.02071
>10475	1	l1	0.01122,0.02839,0.01701,0.00313,0.01272
>10475	1	l2	0.01324,0.03852,-0.02531,0.00003,-0.00175
>10475	1	l3	0.02286,0.11966,-0.04896,0.00329,0.01143
>10475	1	l4	0.01104,0.01974,-0.02639,0.00303,0.00456
>10475	1	l5	0.00941,0.04927,0.01133,0.00625,-0.00123
>10475	1	l6	0.01299,0.08546,0.05001,0.00891,0.00434
>10475	1	l7	0.00007,-0.04484,0.00299,0.00008,-0.01176
>10475	1	l8	-0.00777,0.02845,-0.01031,0.00173,-0.02476
>10476	1	l1	0.01946,-0.01917,0.00415,0.00349,0.00502
